specie,img,id,x,y,area,area_ch,perimeter,radius_mean,radius_min,radius_max,radius_sd,diam_mean,diam_min,diam_max,major_axis,minor_axis,caliper,length,width,radius_ratio,theta,eccentricity,form_factor,narrow_factor,asp_ratio,rectangularity,pd_ratio,plw_ratio,solidity,convexity,elongation,circularity,circularity_haralick,circularity_norm,coverage,pcv
E15,2203,1,744.74189,582.34729,726465,755693.5,3995.63196,526.62052,349.8656,839.24798,137.64986,1053.24104,699.7312,1678.49596,485.59099,245.91164,1619.91142,1639.51687,738.24929,2.39877,-0.46043,0.86229,0.57181,0.98804,2.22082,1.66611,2.46657,1.68041,0.96132,0.75281,0.54972,21.97639,3.8258,0.57046,0.37837,1.29192
E15,2204,1,709.68801,549.48129,730271,753027,4016.15887,526.9651,329.1097,836.05463,145.82876,1053.93021,658.21941,1672.10927,490.06229,242.46863,1614.16294,1638.15658,696.53758,2.54035,-0.44795,0.86902,0.56895,0.98535,2.35186,1.56249,2.48808,1.72021,0.96978,0.75958,0.5748,22.08705,3.61359,0.5676,0.38035,1.23194
E15,2205,1,707.22904,589.69276,834357,872053.5,4200.27871,549.01708,394.20387,830.258,118.47019,1098.03415,788.40774,1660.516,484.47027,284.1471,1601.82521,1614.89557,853.54818,2.10616,-0.42777,0.80994,0.5943,0.99191,1.89198,1.65204,2.62218,1.70159,0.95677,0.73368,0.47145,21.14484,4.63422,0.59302,0.43456,1.37093
E15,2206,1,712.50162,626.50077,732421,759594,3954.53145,525.38281,347.47278,810.04206,133.92172,1050.76563,694.94556,1620.08412,481.53659,249.15731,1536.70622,1596.64366,729.44929,2.33124,-0.40355,0.85573,0.58855,0.96246,2.18883,1.59017,2.57338,1.70007,0.96423,0.76507,0.54314,21.35154,3.92306,0.58718,0.38147,1.14586
E15,2207,1,717.72522,592.19102,812126,844761,4175.34473,555.40338,354.23189,885.26593,144.46315,1110.80676,708.46379,1770.53185,511.26652,260.65907,1615.68933,1694.32556,766.97357,2.49911,-0.61739,0.86028,0.58539,0.95359,2.20911,1.60012,2.58425,1.6964,0.96137,0.91747,0.54733,21.4665,3.8446,0.58412,0.42298,1.30995
E15,2208,1,740.11191,572.21797,887382,925382.5,4323.49192,574.66153,375.94453,892.3656,139.8997,1149.32306,751.88907,1784.73119,522.36173,277.38193,1712.44036,1723.61531,812.8912,2.37366,-0.52743,0.84736,0.59656,0.99352,2.12035,1.57893,2.52475,1.70451,0.95894,0.89238,0.52838,21.06487,4.10767,0.59531,0.46218,1.35351
E15,2209,1,696.87882,502.03194,775667,802573,4200.81068,553.52622,334.11342,879.54496,155.10032,1107.05245,668.22684,1759.08992,520.05304,244.91949,1686.00267,1720.87275,726.12603,2.63247,-0.54617,0.88216,0.55236,0.97974,2.36994,1.61096,2.49158,1.71672,0.96648,0.74301,0.57805,22.7505,3.56883,0.55107,0.40399,1.16086
E15,2210,1,761.2569,577.55956,665602,692059.5,3836.5487,505.55812,322.10739,801.68268,135.48787,1011.11625,644.21478,1603.36535,468.5462,233.2485,1548.53641,1570.5284,703.46204,2.48887,-0.53471,0.86728,0.56825,0.986,2.23257,1.65986,2.47753,1.68714,0.96177,0.87061,0.55209,22.11397,3.73139,0.56685,0.34667,1.39378
E15,2211,1,732.48002,609.16389,749989,776342,3994.68073,532.36954,350.33026,824.75368,135.92035,1064.73908,700.66052,1649.50736,489.80684,248.94876,1611.88244,1621.42741,717.35581,2.35422,-0.54198,0.8612,0.59061,0.99411,2.26028,1.55088,2.47827,1.70802,0.96605,0.90764,0.55758,21.27694,3.91678,0.58927,0.39062,1.43507
E15,2212,1,711.97623,530.41037,853839,924958,4525.03816,568.03601,391.087,927.16212,138.65246,1136.07202,782.174,1854.32425,516.65214,273.77907,1714.93207,1734.0662,835.11351,2.37073,-0.48776,0.84805,0.52401,0.98897,2.07644,1.69604,2.63861,1.76128,0.92311,0.74434,0.51841,23.98107,4.09683,0.52283,0.44471,2.19817
E15,2213,1,787.29814,589.02532,727909,744048,3879.62691,510.4274,349.34218,774.16267,125.54367,1020.8548,698.68436,1548.32533,459.42259,255.38883,1523.81528,1525.44092,742.29351,2.21606,0.04732,0.83126,0.60772,0.99893,2.05504,1.55559,2.546,1.71079,0.97831,0.88511,0.51339,20.67773,4.06574,0.60635,0.37912,1.7312
E15,2214,1,749.1947,595.07137,669075,687408.5,3923.28881,510.74098,318.90243,831.89708,149.1963,1021.48196,637.80486,1663.79416,481.7838,225.81774,1630.24937,1634.13482,665.0547,2.60863,0.4086,0.88335,0.54624,0.99762,2.45714,1.62432,2.40656,1.70638,0.97333,0.87369,0.59302,23.00519,3.42328,0.54487,0.34848,1.40119
E15,2215,1,683.94996,577.56671,797997,825232,4140.91623,552.57442,347.59048,876.53647,147.29262,1105.14885,695.18095,1753.07294,511.59647,255.532,1659.7063,1699.71211,752.47273,2.52175,0.48379,0.86633,0.58481,0.97646,2.25884,1.60275,2.49497,1.68866,0.967,0.79082,0.55729,21.48778,3.75154,0.5835,0.41562,1.15635
E15,2216,1,771.68991,581.93324,816019,829309.5,3845.12438,525.62242,403.46981,747.22561,90.79677,1051.24483,806.93962,1494.45122,443.94006,295.6986,1445.17473,1458.47931,844.42367,1.852,0.37653,0.74588,0.69357,0.99088,1.72719,1.50925,2.66066,1.66969,0.98397,0.89692,0.42102,18.11843,5.789,0.69219,0.42501,1.32049
E15,2217,1,719.83134,556.69737,792589,818728,4103.47258,544.14169,363.79744,851.2096,138.02504,1088.28337,727.59488,1702.4192,497.6748,259.72194,1661.05749,1660.91548,763.9919,2.33979,0.4697,0.85302,0.5915,1.00009,2.174,1.60099,2.4704,1.69222,0.96807,0.90795,0.54002,21.24492,3.94234,0.59018,0.41281,1.18759
E15,2218,1,738.68628,533.26575,790856,846999,4123.55079,530.5281,408.14592,794.93345,100.10978,1061.05621,816.29183,1589.8669,461.16543,280.72341,1524.01115,1531.59189,833.32874,1.94767,0.43639,0.79338,0.58447,0.99505,1.83792,1.61385,2.70572,1.74363,0.93372,0.72716,0.45591,21.50034,5.29946,0.58317,0.4119,2.37752
E15,2219,1,749.12565,580.85034,963607,981845,4133.69293,569.61423,448.90774,807.18031,98.00065,1139.22846,897.81549,1614.36062,478.29673,324.49038,1572.6697,1576.07444,921.32051,1.7981,0.2359,0.73467,0.70865,0.99784,1.71067,1.50691,2.62846,1.6552,0.98142,0.80223,0.41543,17.73277,5.81235,0.70736,0.50188,1.14222
E15,2220,1,696.34334,586.82767,828996,868988.5,4436.48687,557.29494,374.87913,882.82609,135.05944,1114.58989,749.75826,1765.65218,504.47198,272.62045,1678.3042,1699.38057,816.37386,2.35496,-0.55085,0.8414,0.52928,0.9876,2.08162,1.67351,2.64343,1.76348,0.95398,0.69225,0.51961,23.74247,4.12629,0.52807,0.43177,1.56899
E15,2221,1,739.30078,554.07522,793289,829642,4140.42085,540.64031,387.92109,834.40637,123.03554,1081.28061,775.84219,1668.81275,485.01215,268.67937,1620.60513,1623.40072,802.60548,2.15097,-0.501,0.83254,0.5815,0.99828,2.02266,1.64247,2.55486,1.70668,0.95618,0.86869,0.5056,21.61014,4.39418,0.58021,0.41317,1.42568
E15,2222,1,718.97579,547.07863,929739,970776,4360.53355,581.09995,406.06721,882.41891,123.73778,1162.1999,812.13441,1764.83782,515.32606,295.67404,1661.9651,1706.64954,884.53383,2.17309,-0.6153,0.81902,0.61446,0.97382,1.92943,1.62367,2.62372,1.68283,0.95773,0.7654,0.48171,20.45117,4.69622,0.61322,0.48424,1.35384
E15,2223,1,768.7559,604.6617,977244,1003923,4481.30101,590.65627,437.14688,886.96554,121.22737,1181.31255,874.29377,1773.93108,519.29084,306.43788,1711.80986,1732.13986,924.80703,2.02899,-0.57944,0.80732,0.61151,0.98826,1.87297,1.6392,2.61787,1.68664,0.97343,0.86214,0.46609,20.54969,4.8723,0.61029,0.50898,1.45734
E15,2224,1,738.99106,565.48994,1048379,1080496.5,4517.95995,608.03027,441.17015,893.57535,118.00744,1216.06054,882.3403,1787.15069,529.54067,321.2626,1706.03546,1737.02095,946.43728,2.02547,-0.55104,0.79494,0.64542,0.98216,1.83533,1.56812,2.64822,1.68363,0.97028,0.90236,0.45514,19.47002,5.15247,0.64423,0.54603,1.31003
E15,2225,1,857.32827,514.51885,759330,779362,3875.69589,524.70799,350.93024,793.99755,118.85602,1049.41598,701.86048,1587.9951,469.05241,263.49737,1528.31312,1545.18697,772.77323,2.26255,0.64427,0.8273,0.63524,0.98908,1.99953,1.57254,2.53593,1.67203,0.9743,0.8925,0.49988,19.78194,4.41465,0.63384,0.39548,1.36982
E15,2226,1,751.21446,569.75677,689357,724474,3898.11515,515.21669,330.54612,822.1373,135.84459,1030.43338,661.09224,1644.27461,476.37214,238.67586,1573.81384,1592.9573,719.36052,2.48721,0.64589,0.86543,0.57009,0.98798,2.21441,1.66229,2.47686,1.6858,0.95153,0.76462,0.54841,22.04272,3.79269,0.56868,0.35904,1.57275
E15,2227,1,801.7646,577.86547,777293,805067,4262.27453,537.9518,356.754,843.68532,137.44154,1075.9036,713.508,1687.37065,490.93725,259.34137,1639.603,1645.71264,780.19703,2.36489,0.64617,0.84908,0.53767,0.99629,2.10936,1.65186,2.59958,1.75698,0.9655,0.72257,0.52592,23.37212,3.91404,0.53635,0.40484,1.41529
E15,2228,1,775.16465,584.36592,939633,961378.5,4661.18117,588.7191,406.53252,912.41303,148.36783,1177.4382,813.06503,1824.82606,535.77802,285.55174,1785.61642,1796.03544,849.41169,2.24438,0.62116,0.84614,0.54347,0.9942,2.11445,1.62358,2.6104,1.76196,0.97738,0.84891,0.52706,23.12244,3.96797,0.54227,0.48939,1.17267
E15,2229,1,848.07303,648.52005,775738,787714.5,3940.05627,528.12998,364.15802,793.18878,124.74619,1056.25996,728.31603,1586.37757,475.2693,261.91116,1548.21833,1559.34704,763.53031,2.17814,0.62066,0.83445,0.62794,0.99286,2.04229,1.53481,2.5449,1.6962,0.9848,0.80168,0.51035,20.01197,4.23364,0.62655,0.40403,1.24322
E15,2230,1,760.22308,577.83165,975996,1003432.5,4384.80858,593.32476,416.4163,904.66936,131.93429,1186.64952,832.8326,1809.33872,528.74413,299.77669,1745.41743,1749.13559,894.01955,2.17251,0.62249,0.82375,0.63791,0.99787,1.95648,1.60222,2.51218,1.65893,0.97266,0.90381,0.48888,19.69941,4.49712,0.63664,0.50833,1.40754
E16,2231,1,723.34525,549.8722,661314,670723.5,3535.83802,478.1235,326.03802,720.90142,115.61515,956.24699,652.07604,1441.80283,424.36494,248.75472,1407.96058,1408.79767,690.98472,2.2111,0.04724,0.81018,0.66471,0.99941,2.03883,1.47201,2.51132,1.68391,0.98597,0.91388,0.50952,18.90501,4.13547,0.66319,0.34443,1.77074
E16,2232,1,807.3197,532.8695,627936,631594,3337.17402,459.3266,315.22209,681.11393,110.65089,918.6532,630.44418,1362.22787,405.26881,242.85276,1325.94306,1328.85448,664.79362,2.16074,-0.06631,0.80057,0.70855,0.99781,1.9989,1.40685,2.51683,1.6739,0.99421,0.927,0.49972,17.73545,4.15113,0.70693,0.32705,1.21448
E16,2233,1,756.91083,574.55304,474077,480427.5,3248.74047,424.533,241.44118,694.10884,136.38343,849.06601,482.88237,1388.21769,405.31703,185.85003,1377.98149,1379.62595,505.15847,2.87486,0.04692,0.88868,0.56445,0.99881,2.73108,1.47008,2.35761,1.72367,0.98678,0.93057,0.63384,22.26287,3.11279,0.56277,0.24692,1.88562
E16,2234,1,820.78956,623.11274,657641,664653.5,3744.33044,505.27375,301.1036,810.72138,154.15535,1010.54749,602.20721,1621.44276,481.06338,218.25671,1596.57947,1596.65208,627.77257,2.6925,-0.49374,0.89116,0.58945,0.99995,2.54336,1.52414,2.34522,1.68328,0.98945,0.84864,0.60682,21.31864,3.27769,0.58803,0.34252,1.56434
E16,2235,1,805.46032,622.40861,718379,731642.5,3864.55584,523.66279,329.16022,812.20051,144.78505,1047.32559,658.32043,1624.40102,490.19485,234.282,1601.42561,1605.48446,671.84324,2.46749,-0.59998,0.87839,0.60446,0.99747,2.38967,1.50148,2.4132,1.69697,0.98187,0.91272,0.58153,20.78957,3.61683,0.60307,0.37416,2.41476
E16,2236,1,827.41147,621.31063,735034,739663,3651.90404,506.70748,348.28371,727.31024,118.8537,1013.41495,696.56742,1454.62047,452.78749,256.62735,1421.65854,1422.48771,712.4934,2.08827,-0.49092,0.82387,0.69259,0.99942,1.99649,1.37887,2.56876,1.71051,0.99374,0.89074,0.49912,18.14393,4.26329,0.69113,0.38283,1.5743
E16,2237,1,837.8026,582.95318,793905,798486.5,3829.61977,531.46216,351.60925,778.15623,132.12478,1062.92432,703.21851,1556.31247,481.54574,260.8014,1544.76471,1548.56494,726.065,2.21313,-0.50416,0.84064,0.68025,0.99755,2.13282,1.41624,2.4791,1.68362,0.99426,0.92484,0.53114,18.47323,4.02243,0.67884,0.41349,1.22722
E16,2238,1,811.2598,548.70817,850213,860963,4132.3031,560.78031,334.63264,854.38216,153.52326,1121.56062,669.26528,1708.76433,519.71423,260.64214,1672.28377,1677.27172,739.64303,2.55319,-0.5923,0.86515,0.62568,0.99703,2.26768,1.45914,2.47105,1.70974,0.98751,0.91984,0.55902,20.0843,3.65274,0.62439,0.44282,1.90892
E16,2239,1,823.89462,592.40179,874916,880688,4117.99444,569.22615,353.74533,865.02381,154.31226,1138.45229,707.49066,1730.04762,527.75454,263.24712,1690.80602,1695.71702,739.0065,2.44533,-0.55237,0.86671,0.64834,0.9971,2.29459,1.4323,2.43552,1.69136,0.99345,0.91657,0.56419,19.38229,3.68879,0.64704,0.45569,1.12093
E16,2240,1,780.00272,601.13839,818961,836419,4305.58232,568.38682,310.33823,909.90311,176.06781,1136.77364,620.67647,1819.80621,544.45879,240.0407,1788.79317,1794.62361,685.80441,2.93197,-0.60705,0.89757,0.55515,0.99675,2.61682,1.50283,2.40698,1.73582,0.97913,0.87105,0.61786,22.63605,3.22823,0.55392,0.42654,2.21631
E16,2241,1,825.3184,611.29734,673943,681545,3767.14163,513.1921,297.47095,798.85912,152.82561,1026.3842,594.94189,1597.71823,488.54877,219.1679,1584.11774,1586.96491,614.60587,2.6855,-0.63757,0.89373,0.59677,0.99821,2.58209,1.44724,2.37807,1.71112,0.98885,0.9082,0.61272,21.05721,3.35802,0.59536,0.35101,1.60844
E16,2242,1,834.1012,580.68477,826556,837263,4213.98434,569.70952,326.60706,893.42951,170.13307,1139.41904,653.21412,1786.85903,542.79868,242.64304,1765.89298,1770.62916,691.12626,2.73549,-0.61785,0.89452,0.58492,0.99733,2.56195,1.48051,2.38632,1.71178,0.98721,0.90522,0.60967,21.48392,3.34861,0.58366,0.4305,1.9068
E16,2243,1,798.03331,553.40384,807243,815889,4161.13153,562.36686,335.1601,880.44599,168.04337,1124.73372,670.3202,1760.89198,535.55773,240.1353,1743.31294,1748.9349,683.6376,2.62694,-0.62048,0.89384,0.58586,0.99679,2.55828,1.48114,2.38691,1.71059,0.9894,0.88061,0.60911,21.44957,3.34656,0.58458,0.42044,2.0072
E16,2244,1,766.70602,582.9446,790532,802034.5,4112.70512,557.51078,317.73142,874.2674,165.15773,1115.02155,635.46285,1748.53479,530.62355,237.75231,1737.80235,1742.64407,662.92921,2.75159,-0.62738,0.894,0.58732,0.99722,2.6287,1.46136,2.36661,1.70966,0.98566,0.92807,0.61958,21.39615,3.37563,0.58602,0.41174,1.6188
E16,2245,1,804.34005,596.75126,774730,782977,4065.39141,551.79035,321.31777,862.28923,167.84947,1103.58071,642.63554,1724.57846,527.39494,233.43614,1722.84097,1724.28814,665.90132,2.6836,-0.58777,0.89671,0.58905,0.99916,2.5894,1.48207,2.3597,1.70087,0.98947,0.91943,0.61381,21.33312,3.28741,0.58774,0.40351,1.55953
E16,2246,1,783.39225,560.24078,807379,813960,4048.84726,553.91361,331.10254,845.54228,159.80171,1107.82723,662.20508,1691.08456,522.04569,244.57658,1677.595,1680.48398,693.90192,2.55372,-0.63527,0.88347,0.61891,0.99828,2.42179,1.44429,2.41348,1.70522,0.99191,0.90689,0.58708,20.30417,3.46626,0.61759,0.42051,1.46308
E16,2247,1,763.15789,571.93993,774035,781574.5,4150.95995,555.03742,325.86558,876.57617,167.08908,1110.07483,651.73115,1753.15234,531.14008,232.09386,1724.20532,1727.05502,663.2905,2.68999,-0.62321,0.89947,0.56451,0.99835,2.60377,1.47996,2.40746,1.73655,0.99035,0.89342,0.61594,22.26058,3.32181,0.56323,0.40314,1.58152
E16,2248,1,769.90387,570.35052,845523,859744.5,4211.04827,570.87528,345.97776,890.95369,163.61267,1141.75056,691.95551,1781.90738,538.20876,250.9812,1762.28743,1765.9243,723.81179,2.57518,-0.62727,0.88461,0.59918,0.99794,2.43976,1.51172,2.38954,1.69136,0.98346,0.89016,0.59012,20.97273,3.48919,0.5979,0.44038,1.94073
E16,2249,1,824.12389,588.78959,796300,804827.5,4263.42294,571.87434,310.67867,924.58107,187.91147,1143.74868,621.35735,1849.16214,557.45124,227.13262,1821.20015,1830.43408,638.74814,2.976,-0.64135,0.91323,0.55052,0.99496,2.86566,1.46827,2.341,1.72665,0.9894,0.90307,0.65104,22.82654,3.04332,0.54928,0.41474,1.66522
E16,2250,1,811.23331,605.85941,918459,931110,4429.88384,597.69262,344.88027,933.02099,178.32349,1195.38525,689.76053,1866.04198,568.11989,257.42394,1851.49156,1858.17966,729.29648,2.70535,-0.62894,0.89145,0.58815,0.9964,2.54791,1.47548,2.3926,1.71205,0.98641,0.92671,0.60752,21.36608,3.35173,0.58694,0.47836,1.95571
E16,2251,1,830.66255,585.37192,867760,878179.5,4352.10209,577.48937,337.92405,876.17448,163.66398,1154.97874,675.8481,1752.34896,543.86119,253.94419,1746.07331,1751.40361,729.68877,2.59281,-0.59676,0.8843,0.57572,0.99696,2.40021,1.47273,2.49251,1.75411,0.98814,0.8796,0.58337,21.82722,3.52851,0.57449,0.45196,2.1155
E16,2252,1,795.00187,572.45855,854335,868055.5,4261.31529,577.95728,341.43977,900.38937,169.43243,1155.91457,682.87954,1800.77873,548.75476,248.19798,1793.83751,1797.3747,713.89041,2.63704,-0.63266,0.89187,0.59122,0.99803,2.51772,1.5019,2.37553,1.69688,0.98419,0.91503,0.60281,21.2549,3.41114,0.58997,0.44497,1.88181
E16,2253,1,783.44943,551.15091,832832,845027,4172.629,569.38592,324.04513,881.63819,170.30112,1138.77184,648.09026,1763.27637,541.82075,244.18196,1755.07635,1757.83557,683.67056,2.72073,-0.59848,0.89269,0.6011,0.99843,2.57117,1.443,2.37746,1.70904,0.98557,0.91885,0.61107,20.90558,3.34341,0.59983,0.43377,1.26081
E16,2254,1,801.62537,575.21349,846823,854988.5,4307.68283,581.55243,316.87556,918.58069,185.60811,1163.10486,633.75113,1837.16138,561.86166,238.65373,1808.40759,1824.96748,670.71318,2.89887,-0.60827,0.90531,0.57348,0.99093,2.72094,1.44544,2.38203,1.72606,0.99045,0.92883,0.63248,21.91264,3.13323,0.57224,0.44105,1.36644
E16,2255,1,797.75331,563.80854,755980,766981,4112.78838,549.75266,313.19893,877.37717,170.95279,1099.50532,626.39786,1754.75434,528.64113,227.99777,1743.62181,1744.17395,649.75858,2.80134,-0.62991,0.90221,0.56163,0.99968,2.68434,1.4991,2.35876,1.71801,0.98566,0.90479,0.62747,22.37497,3.21582,0.56034,0.39374,1.93954
E16,2256,1,778.37949,606.82398,774136,781410.5,3934.59747,538.87088,336.44444,820.43944,148.59163,1077.74176,672.88888,1640.87889,502.59119,244.65649,1631.80912,1635.59295,687.30461,2.43856,-0.57179,0.87352,0.62839,0.99769,2.37972,1.45214,2.41119,1.69383,0.99069,0.93181,0.57978,19.99785,3.62652,0.62703,0.4032,1.56123
E16,2257,1,808.49081,569.84728,839431,848472,4102.16096,562.0501,322.15723,843.7229,162.13527,1124.1002,644.31446,1687.4458,528.71521,250.28146,1683.86728,1684.19817,674.07572,2.61898,-0.61983,0.88086,0.62686,0.9998,2.49853,1.35244,2.43615,1.73948,0.98934,0.91331,0.59976,20.04658,3.46655,0.62556,0.4372,1.56259
E16,2258,1,768.15088,551.14133,820952,828857,4173.34473,565.29164,319.3916,877.24451,169.61324,1130.58327,638.78321,1754.48901,538.31377,241.93681,1734.91008,1751.19656,668.52016,2.74661,-0.60586,0.89331,0.59232,0.9907,2.61951,1.42604,2.40551,1.72472,0.99046,0.86663,0.61825,21.21538,3.33283,0.59105,0.42758,1.52932
E16,2259,1,783.53007,578.27017,811964,822859,4183.49906,568.51094,323.96335,898.85576,175.6706,1137.02189,647.9267,1797.71152,546.2243,235.9981,1775.39629,1780.94082,669.87571,2.77456,-0.63803,0.90185,0.583,0.99689,2.65861,1.46929,2.35637,1.70698,0.98676,0.91027,0.62386,21.55473,3.23623,0.58173,0.4229,1.72912
E16,2260,1,789.61499,607.44211,843542,852109.5,4005.28376,552.85047,360.05826,810.35367,138.03768,1105.70093,720.11652,1620.70733,504.06209,265.73272,1605.18068,1610.82809,741.02824,2.25062,-0.59634,0.84975,0.66077,0.99649,2.17377,1.41507,2.49522,1.70303,0.98995,0.92199,0.53997,19.01778,4.00507,0.65943,0.43934,1.7946
E16,2261,1,830.94933,593.67578,886498,895322,4123.4259,569.5088,362.35358,856.29149,145.38775,1139.0176,724.70716,1712.58297,521.93535,270.28759,1673.81062,1680.46739,764.91068,2.36314,-0.58859,0.85547,0.6552,0.99604,2.19695,1.44998,2.4635,1.68621,0.99014,0.91423,0.54482,19.17956,3.91717,0.65389,0.46172,1.66564
E16,2262,2,818.59928,589.24555,792102,803333.5,4188.12648,564.04029,322.33232,898.0391,175.04248,1128.08057,644.66463,1796.07819,542.55637,233.24922,1784.0014,1785.11668,663.09688,2.78607,-0.61332,0.90287,0.56748,0.99938,2.69209,1.49438,2.3476,1.71069,0.98602,0.92098,0.62854,22.14412,3.22231,0.56622,0.41255,1.76081
E16,2263,1,791.3776,581.50135,979488,990359.5,4338.94776,600.35619,386.02903,892.79825,152.55041,1200.71238,772.05805,1785.59651,551.07931,282.85068,1775.40671,1783.59923,808.74183,2.31277,-0.6085,0.85823,0.65379,0.99541,2.2054,1.47268,2.44392,1.67376,0.98902,0.90695,0.54657,19.22072,3.93546,0.65255,0.51015,1.56213
E16,2264,1,827.37537,562.46464,845708,857507,4327.62395,580.7602,328.06465,931.76642,178.93572,1161.5204,656.12931,1863.53285,557.18768,242.55621,1828.71129,1832.0276,691.76972,2.84019,-0.62807,0.90027,0.56745,0.99819,2.64832,1.49856,2.36649,1.71473,0.98624,0.91429,0.6224,22.14515,3.24564,0.56623,0.44047,1.9723
E16,2265,1,815.80088,582.93609,941029,950491,4379.59956,597.24854,363.59111,921.58478,167.72986,1194.49707,727.18223,1843.16957,559.71278,267.49422,1819.9761,1820.7234,757.83274,2.53467,-0.61366,0.87841,0.61652,0.99959,2.40254,1.46627,2.4064,1.69847,0.99005,0.89085,0.58377,20.38289,3.56078,0.6153,0.49012,1.86692
E16,2266,1,800.71288,581.20379,905170,914818,4263.13153,585.4057,355.01552,892.86901,163.84494,1170.8114,710.03104,1785.73802,548.44528,262.19338,1777.45886,1779.46999,738.48457,2.51501,-0.62194,0.87832,0.62587,0.99887,2.40962,1.45178,2.39844,1.69309,0.98945,0.88372,0.585,20.07832,3.57293,0.62461,0.47144,1.80276
E16,2267,1,837.53378,577.77009,913656,921022.5,4086.35483,574.83222,368.87249,854.62448,142.55661,1149.66443,737.74497,1709.24896,522.76964,278.31738,1664.10096,1666.90498,806.23031,2.31686,-0.59985,0.8465,0.68758,0.99832,2.06753,1.47091,2.45559,1.6523,0.992,0.89962,0.51633,18.27635,4.03231,0.68626,0.47586,1.08731
E16,2268,1,812.73338,570.22423,924188,930666,4264.32749,592.25948,361.35093,907.24217,168.72086,1184.51897,722.70186,1814.48433,556.79737,263.07188,1791.32632,1791.49503,750.96697,2.5107,-0.6047,0.88134,0.63866,0.99991,2.38558,1.45571,2.38054,1.67724,0.99304,0.92202,0.58082,19.67618,3.51029,0.63741,0.48135,1.14432
E16,2269,1,822.71091,573.93487,927905,932287.5,4123.6513,579.60228,361.15066,856.1431,150.59083,1159.20456,722.30132,1712.28619,531.54677,275.80425,1672.11124,1685.6393,742.68061,2.3706,-0.56457,0.85485,0.68572,0.99197,2.26967,1.34916,2.46613,1.69815,0.9953,0.93225,0.55941,18.32569,3.84885,0.68442,0.48328,0.92085
E16,2270,1,750.07101,549.73586,912610,926953.5,4312.14372,586.78137,348.65267,896.95883,163.67202,1173.56273,697.30535,1793.91766,548.68867,264.64,1771.61424,1775.54825,748.87572,2.57264,-0.59198,0.876,0.61675,0.99778,2.37095,1.45699,2.43402,1.70817,0.98453,0.88583,0.57823,20.37517,3.5851,0.61551,0.47532,1.88429
