specie,leaf,id,x,y,area,area_ch,perimeter,radius_mean,radius_min,radius_max,radius_sd,diam_mean,diam_min,diam_max,major_axis,minor_axis,caliper,length,width,radius_ratio,theta,eccentricity,form_factor,narrow_factor,asp_ratio,rectangularity,pd_ratio,plw_ratio,solidity,convexity,elongation,circularity,circularity_haralick,circularity_norm,coverage,asm,con,cor,var,idm,sav,sva,sen,ent,dva,den,f12,f13,DGCI,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,pcv,prop_veins
E12,2056,1,914.7748316831,515.3230578872,475274,489736.5,3489.7993488107,441.8964649623,212.341042622,742.236166787,156.9616844426,883.7929299245,424.6820852441,1484.4723335739,432.5711939504,181.0624518732,1409.0798415988,1409.0530077056,547.6504639705,3.4954908275,-0.003679023,0.908183337,0.4904028735,1.0000190439,2.5729057134,1.6236287561,2.4766512484,1.7835095605,0.9704688133,0.9049326419,0.6113343778,25.6245860177,2.8153142376,0.4888143683,0.2475385417,0.0175315584,4.8102192168,0.9214976092,31.6374058503,0.5217252064,14.1467639112,276.9986398578,1.5269685216,2.0849113786,4.8102192168,0.7013169604,0.3201209884,0.7404937565,0.4873586694,-1,0.0185633241,-0.0860012019,0.0255064801,-0.0225902815,0.011013476,-0.0117107517,0.0069998422,-0.0071144849,0.0030530138,0,0.0007865093,0.0009788095,-0.0011421898,-0.0005289981,-0.0006790283,-0.0014287853,-0.0010826128,-0.0014946762,-0.0010100542,0,0.0167631412,-0.0079343902,-0.0035591261,-0.0003609996,0.0010620123,0.0029212502,0.001696665,-0.0006486865,-0.0020427299,0.3975372691,0.1087530935,0.0184917612,-0.000979657,0.0026367323,-0.0023730852,-0.000446706,-0.0016725445,0.0023925475,-0.0025783921,0.2115461968,0.41567601004894
E12,2057,1,931.573013972,534.04443662,585241,594580,3660.3039661687,469.6195725632,260.1038906696,767.2774089515,147.6327033849,939.2391451265,520.2077813392,1534.554817903,441.9763754537,216.7671871996,1444.1000657849,1447.020236844,635.167502728,2.9498882426,-0.0039176391,0.8714694931,0.5489215777,0.9979819418,2.2781710818,1.570464527,2.5346608957,1.7579125535,0.9842931145,0.9055053508,0.561051403,22.8928341055,3.1809996146,0.5474236858,0.3048130208,0.0135507062,4.1483859642,0.9328600105,31.8935553662,0.5274981383,15.9569306454,326.4301079151,1.5692875995,2.1142740721,4.1483859642,0.6773125487,0.3462063929,0.7664273621,0.4924807699,-1,0.0134628787,-0.0891564579,0.0252680309,-0.0236918706,0.0093889807,-0.0153238247,0.0075482469,-0.0059182977,0.0047933896,0,0.0122118324,-0.0036016624,0.0029120101,-4.6476e-05,0.0009196386,-0.0007572542,-0.0008637741,-0.0006754468,0.0016821368,0,0.0046479339,0.0022256676,0.0020356376,0.0013466247,0.0023911119,0.0012414752,-0.0002262341,-0.0023274087,-0.0011635093,0.4713792733,0.1172365637,0.0239669363,0.005548241,0.0026962891,0.0046855283,0.0008413647,-0.0007099325,0.0010995351,-0.0004576434,0.2217751604,0.449631861062366
E12,2058,1,902.5837663476,561.8634375685,685984,698753,3771.9974003447,496.7280642767,306.4851589626,768.4120762872,135.4547624861,993.4561285533,612.9703179252,1536.8241525744,451.8236461307,246.8532710709,1461.443464524,1462.8158391109,714.7709848942,2.5071754825,-0.0308714335,0.8375578042,0.6058722769,0.9990618268,2.0465517907,1.5242021943,2.5810080868,1.7321915061,0.9817260176,0.9075878668,0.5113732257,20.7409566232,3.667114062,0.6044291014,0.3572833333,0.0080165079,6.6269839444,0.9069605126,36.6138244708,0.4552216836,19.6252482726,459.4513148714,1.635723517,2.2912022276,6.6269839444,0.7664969248,0.2959940542,0.7408755288,0.4831754459,-1,0.0056764251,-0.0801344151,0.0268172471,-0.0253326716,0.0109456639,-0.0124572842,0.0066506736,-0.0064886366,0.0035303946,0,0.0036320336,-0.0063364307,-0.0016494249,-0.0005006074,-0.0018659361,-0.001427739,0.0001391791,-0.0004743901,-0.0005552609,0,0.013584847,-0.00401641,-0.0003929304,-0.000860399,-0.0010087223,-0.0017008424,-0.0009410472,0.0005536807,0.0003371033,0.5272560183,0.1122488209,0.01397576,0.0049142386,0.0018869255,-0.0014665387,0.0025682931,-0.0018265018,0.0031916437,-0.0017760874,0.1948651806,0.490493947380697
E12,2059,1,853.5535957931,516.6224487311,542220,557705,3356.0491321728,445.9626868159,266.8208551241,696.8840811094,127.0941197612,891.9253736317,533.6417102481,1393.7681622188,410.0778299776,216.4861164602,1335.9738021384,1338.8453307661,635.0264972338,2.6118051409,-0.0454673129,0.8492973947,0.6049629478,0.99785522,2.1083298675,1.5680023989,2.512062083,1.7002366033,0.972234425,0.9205763756,0.5256909199,20.7721326723,3.5089167591,0.6033434876,0.28240625,0.0124972652,4.5916018399,0.9336141962,35.5827087668,0.5052415165,18.6952426415,426.2727223542,1.5916322295,2.1679447829,4.5916018399,0.6932669289,0.3318227048,0.760198597,0.4463131641,-1,0.0082525038,-0.0852079183,0.0235004544,-0.0285540867,0.0083100381,-0.0137811589,0.0056158204,-0.0065889995,0.0042208289,0,-0.0022137431,-0.0039047699,0.003049885,-0.0002159041,-0.0003680556,0.0010142824,0.001270709,0.0010983399,0.0006911735,0,-0.0069023025,0.0066193218,0.0027524892,-0.006241184,-0.0009966592,0.0001249466,-0.0008924198,-0.0012372505,0.0009160127,0.5082831561,0.1147618748,0.0055625074,0.0028115562,0.0039092276,-0.002608302,0.004535359,-0.0015820517,0.0020642205,-0.0013580093,0.1585951998,0.426559330161189
E12,2060,1,903.8589846011,496.4244849851,543510,557822.5,3439.5810947412,453.2032057142,246.2035680887,729.430494797,143.3282524348,906.4064114284,492.4071361773,1458.8609895941,426.8877849303,209.0361551223,1403.4119138728,1403.3239904549,614.6794359238,2.9627129308,-0.0085211499,0.8719051966,0.5773062996,1.0000626537,2.2830176323,1.5870810084,2.4508706679,1.7044475989,0.9743421967,0.9217791943,0.561983234,21.76725011,3.1619949174,0.5757098408,0.283078125,0.0217552896,1.4545936543,0.9712738029,26.3182425677,0.6504339124,17.221531736,346.2712886787,1.522712925,1.8837483698,1.4545936543,0.502268391,0.4684740759,0.8271542764,0.5344254304,-1,0.0128370499,-0.0863162002,0.0226878112,-0.0265949967,0.0111323287,-0.0142729487,0.0059171105,-0.0077773903,0.0035846551,0,-0.0014649207,0.0023856736,-0.0055590394,0.0001972373,-0.0027462203,-3.69665e-05,-0.0020839676,-0.0002949297,-0.0020731997,0,0.0167874609,-0.0059432064,0.0017668971,8.68582e-05,-5.45904e-05,-0.0001243879,0.0006757354,-8.05813e-05,1.35684e-05,0.467104715,0.1192416598,0.01926906,0.0059637129,-0.0004830366,-0.0009232138,0.0026510807,-0.0034203382,0.0011969786,-0.0024598171,0.1209898716,0.322172545123365
E12,2061,1,863.8523764755,563.31992474,696732,709299,3831.6857838867,493.6775364381,342.3891125379,739.2136461563,106.0361819228,987.3550728762,684.7782250757,1478.4272923126,432.6392014339,260.3479464209,1362.502477062,1363.6007583235,769.877770328,2.1589870095,-0.0117875456,0.7986717793,0.5963426161,0.9991945727,1.7711912343,1.5067571339,2.8122413342,1.7959804762,0.9822825071,0.862584654,0.4354082266,21.0724007889,4.6557460622,0.5949470485,0.36288125,0.1333867534,4.8278130385,0.9575224022,57.8277549637,0.6212427665,14.0489856878,383.7900308161,1.3483233429,1.7957977891,4.8278130385,0.6736741463,0.3976683068,0.7680525721,0.4140609518,-1,0.0105070363,-0.0574887577,0.0346337577,-0.0215328263,0.0215538796,-0.0093287575,0.011147846,-0.0039630126,0.0052047835,0,-0.0026402585,0.0026669647,-0.004370916,0.0070701241,-0.0050210535,8.19405e-05,0.0009937212,-0.0020549415,0.0007598011,0,-0.0215070294,0.0179334611,-0.0086096186,-0.001625502,0.0012457392,-0.001406053,-0.0028144576,-0.0026425705,-0.0032889141,0.5882198,0.0762252586,-0.0172857749,-0.0102704579,-0.0058540991,-0.0105698052,-0.0024258052,-0.0075742523,-0.0036229437,0.0002641625,0.5011410165,0.393280343087443
E12,2062,1,939.9811867013,561.3858767641,521235,542264,3567.3556979968,458.8234440959,223.4203501433,767.5906214021,162.8191743091,917.6468881918,446.8407002866,1535.1812428042,447.4128489639,191.9436455244,1476.1097520171,1476.4086552193,571.7817192129,3.435634314,-0.017978372,0.9033007385,0.5146957769,0.9997975471,2.5821193746,1.6195832573,2.4167279521,1.7417109965,0.9612199962,0.9244680973,0.612721236,24.4151422603,2.8179939251,0.5131395488,0.2714765625,0.014891107,3.7781186379,0.924510522,26.0241407165,0.5269881004,18.8989511017,398.0134579901,1.5295811143,2.0731255351,3.7781186379,0.6638985644,0.3255570311,0.7439752996,0.5070873266,-1,0.0081398929,-0.0922091242,0.0199263173,-0.0280353071,0.0104133596,-0.0147917442,0.0056929642,-0.0075431041,0.0037919691,0,0.0051030277,-0.000617272,-0.0029398044,0.0002843327,-0.0022054287,0.0001888413,-0.000991057,0.0005697403,-0.0003667053,0,0.0153222114,-0.0107089146,0.0041598076,-0.0006474745,-0.0010011521,-0.0004110483,-0.0004639051,-0.0007953841,-0.0003778287,0.4065905749,0.1177211181,0.0211812482,0.0073328823,0.0028985609,0.0029759226,0.0026677547,-0.0011394482,0.0007427888,-0.0007025362,0.1661522556,0.494891939336384
E12,2063,1,923.5095827754,519.1944007239,691636,714520,3843.4898243938,491.7993160461,344.1106097637,752.1245920568,104.6773219568,983.5986320921,688.2212195273,1504.2491841135,426.2082416609,266.7716575671,1351.4621711317,1351.3372781687,793.8287191716,2.1857059059,-0.0630432049,0.7798884092,0.5883503054,1.0000924218,1.7023033377,1.5510041997,2.8439492473,1.791698092,0.9679729049,0.8658294834,0.4125606301,21.3586540177,4.6982412891,0.58694841,0.3602270833,0.0169751189,2.3957961328,0.9528111138,26.3851735446,0.5951772559,20.9871054505,477.3381293672,1.5399146169,1.9927665215,2.3957961328,0.5803441336,0.4004739546,0.7945848329,0.4846968238,-1,0.0292597197,-0.0584416595,0.0534371393,-0.0220030669,0.0165026058,-0.0066122991,0.0045595746,-0.0102973441,0.0041477086,0,-0.0119417167,0.0018133385,-0.014015299,-0.0049180699,-0.0054260298,-0.0066477199,-0.0052575817,0.0008401162,-0.0016995995,0,-0.0484472794,-0.0173766291,-0.0139801146,-0.0065525796,-0.0081298278,-0.0022615516,0.0006282505,0.001827667,0.0020726172,0.6131347734,0.0996277739,-0.0121775126,0.005817682,0.0115114773,0.0070220277,0.0041554808,0.0036994294,0.0052289679,0.0032319956,0.4766701796,0.384142815006738
E12,2064,1,926.7575866836,513.4351759999,525748,544369,3547.2257556819,459.1261967507,230.7429580205,766.2850524486,163.5658672409,918.2523935014,461.4859160409,1532.5701048973,447.7922037786,192.41681388,1473.0546493596,1475.3861235914,574.1260956883,3.3209466457,-0.1285041641,0.902971175,0.5250610891,0.9984197532,2.5697945707,1.6111476882,2.4080747834,1.7307658487,0.9657934232,0.9306184219,0.6108638366,23.9331591595,2.8069804813,0.5235011299,0.2738270833,0.0132210703,3.3411952579,0.9428256881,30.2193744509,0.5333482725,19.4143217386,431.8045919128,1.5742463641,2.1055973696,3.3411952579,0.6441365225,0.3561930415,0.7736375449,0.4805443029,-1,0.0100846274,-0.0945767201,0.0196662114,-0.0270565664,0.0086896107,-0.0140303787,0.0062609838,-0.00791632,0.0039530161,0,0.0012379009,-0.0009351246,-0.0003812104,-0.0017119455,0.0019291815,-0.0005293046,0.000849665,-0.0010497514,0.0005267563,0,-0.0023230027,0.0048642949,-0.0035952595,0.0038458794,-0.0027203288,-0.0014945968,0.0013869631,0.0009413312,-0.0009914885,0.4075904536,0.1187091788,0.0242723559,0.001554015,0.0079489656,-0.0001577545,0.0018026194,-0.0006905287,0.0019457404,-0.0014909659,0.1497796724,0.493084139169336
E12,2065,1,888.9028690632,518.6101525211,558169,574088.5,3582.8674580298,447.2334412268,241.193882849,682.5435459526,124.3211464737,894.4668824535,482.387765698,1365.0870919051,407.4573733547,222.3667043986,1322.6477233186,1322.7736239407,664.3040767124,2.8298542977,-0.1648027205,0.8379530982,0.546404279,0.9999048207,1.9912170801,1.5742972307,2.7088599594,1.8030837228,0.9722699549,0.869809649,0.497794585,22.998301987,3.5974044152,0.5449011432,0.2907130208,0.0238298013,4.6147297781,0.9452417331,43.137288504,0.5342245316,14.5732401265,333.9891577432,1.5327365509,2.0755675195,4.6147297781,0.6954568209,0.3425416863,0.7589131638,0.4208658696,-1,-0.0140191426,-0.0796798082,0.0155690997,-0.0144484117,0.004896907,-0.0128691699,0.005147233,-0.0031364579,0.0059194636,0,-0.0085285572,0.0149140159,-0.0029987915,0.0125607467,-0.0035483622,0.0115911554,-0.005851628,0.0081761485,-0.0050513387,0,-0.0499713694,0.0166629583,-0.0078320613,0.0024184028,-0.0028964332,0.0051027261,-0.0007373093,0.0012516099,0.0002697176,0.5192857051,0.1329096362,0.0134198288,0.0026453637,0.0012842619,0.0022806503,0.0033741449,0.0007602504,0.0022622905,-0.0012567062,0.5362039244,0.420931653316469
E12,2066,1,896.0837886224,547.9539948301,671178,677878,4002.2055531464,500.2920524273,317.130776342,804.461921798,132.175675735,1000.5841048546,634.261552684,1608.9238435959,461.1129938196,234.8026961437,1436.1392690126,1438.0272260532,688.0770455153,2.5366882744,0.0513480468,0.8606431401,0.5265611291,0.9986871201,2.0899218124,1.4742341451,2.7867809477,1.8824126392,0.9901162156,0.839324387,0.5215132001,23.8649796174,3.785053866,0.5252027107,0.349571875,0.0140261368,4.7551411756,0.9324406973,36.1923494376,0.5161164409,18.0766224613,407.8475375049,1.5892551478,2.1521736438,4.7551411756,0.7019965046,0.3399520301,0.7654380455,0.4810705472,1,-0.0611089575,0.0415717696,-0.0475592539,0.0107323207,-0.0187842586,0.0077528296,-0.0100999503,0.0058280852,-0.0048344588,0,-0.0080842118,0.0091116089,0.0007451036,0.0065234778,0.0034781723,0.0067723587,0.0028040741,0.0036732395,0.0018543402,0,0.0075462648,0.0218604988,0.0078679686,0.0100796591,0.0094324519,0.0058692869,0.0050083643,0.0043873959,0.0028260975,-0.4959097792,-0.0409519193,0.0187442375,0.0236180824,0.014985404,0.0057622063,-0.0006293109,-0.0014835178,-0.0040535809,-0.0014898736,0.6123733728,0.438911883285805
E12,2067,1,925.3011464149,529.3972684506,602229,623002,3707.9313831667,478.0069346841,261.0864213359,775.5350202257,150.8235072375,956.0138693681,522.1728426718,1551.0700404515,451.0753497016,218.5459968226,1480.948682433,1482.182154281,636.0252778558,2.9704149923,-0.0214503545,0.8747912732,0.5504376746,0.9991678001,2.3303824642,1.5653602143,2.5037541322,1.7505043779,0.9666566078,0.9003741795,0.5708858887,22.8297792738,3.1693132154,0.5489592786,0.3136609375,0.0765320252,7.2162494674,0.9202282016,46.2305803308,0.5438594359,14.6064839933,347.1113571484,1.4381399329,1.9893237952,7.2162494674,0.7646153634,0.3216674015,0.7304610106,0.4987986727,-1,-0.0002795896,-0.0878927178,0.0239171277,-0.0273133781,0.0133094207,-0.0129698184,0.0073732871,-0.0077259317,0.0051775007,0,0.0158979313,-0.0050424574,-0.0017023754,-0.0027749949,-0.0002687373,-0.0016404425,0.0006213777,-0.0015276856,-7.84441e-05,0,0.0305066906,-0.0054259081,0.0075488015,0.0006534738,0.0001989399,-0.0013683905,-0.0003905178,-0.0014719088,0.0002109282,0.4627955406,0.1174058541,0.0168487038,0.0116773913,0.0038223266,0.000497363,0.0024477584,-0.0024905954,-0.0003847316,-0.0022478604,0.1856593295,0.449792354735491
E12,2068,1,944.6835289727,471.5038996194,628168,644138,3732.1323932935,489.2955201456,265.7976402585,792.9531877253,157.1492424333,978.5910402912,531.595280517,1585.9063754506,463.1033143166,222.7863152014,1517.5012355843,1518.0025179021,651.1724797257,2.9832965671,-0.073219804,0.8766807595,0.5667239806,0.999669775,2.3311834655,1.5735941083,2.4593933143,1.7205307997,0.9752071761,0.9184368977,0.5710333336,22.1737054436,3.1135722487,0.565251163,0.3271708333,0.0170240991,4.4201449741,0.9415997755,38.8435614953,0.536897871,16.1928752564,360.6856743482,1.5733139312,2.1130349945,4.4201449741,0.6867574894,0.3577963346,0.7757890166,0.4636256961,-1,0.0084140191,-0.0856275834,0.0206764246,-0.0264872631,0.0119088379,-0.0141038891,0.0057641997,-0.007320318,0.0046492937,0,0.0011932415,-0.0035632098,-0.0010101015,0.0004077804,0.0006460356,0.0011837225,2.59079e-05,0.0007349002,0.0004203661,0,0.0127327028,-0.0047972658,0.0038628549,-0.0051860597,0.0014524977,-0.0037076177,0.0016056988,-0.0012002382,0.0016951838,0.4584194507,0.1202369432,0.0208944905,0.0104756754,-0.0027780258,0.0008157029,0.0014818595,-0.0016893391,0.0013975108,0.0004981314,0.130160133,0.38229263509125
E12,2069,1,991.7459163842,500.6564066871,497049,504152.5,3153.3556979968,423.3185709865,258.2564495634,658.2560806538,119.8459230366,846.637141973,516.5128991267,1316.5121613076,387.7721708149,207.8199983183,1257.3822012419,1260.9336607351,598.2734134238,2.5488466281,0.0376814195,0.84426036,0.6281496827,0.9971834684,2.107621085,1.5177237763,2.507873656,1.69607557,0.9859100173,0.9303773277,0.5255314121,20.0053760456,3.5321900008,0.6264195979,0.2588796875,0.0154532424,2.9776339079,0.9641151191,42.4886970681,0.5671366046,17.8099842558,425.6515212218,1.602752325,2.0828031145,2.9776339079,0.6206681992,0.413782764,0.8140615208,0.4566089628,1,-0.012038602,0.0814984086,-0.0225633189,0.0247038888,-0.0104580946,0.0120614718,-0.0061515286,0.0065057143,-0.0040188978,0,-0.0018010145,-0.0003155663,-0.0027941262,0.000149818,-0.001738916,0.0007379446,-0.0018453534,-0.0001968117,-0.0011445269,0,0.0088662899,-0.0027946263,0.0017013295,-0.002511731,0.0023043153,-0.000986976,-0.0005635253,-0.000250801,-0.0003264208,-0.515187378,-0.1067387788,-0.0189979871,-0.003834918,-0.0020613035,0.0014864941,-0.0021417599,0.0024938729,-0.0014488175,0.0022406422,0.12920103,0.334347317870069
E12,2070,1,922.5453911205,607.9181322524,480228,488592.5,3387.7871555019,435.2476445759,229.569913969,724.4212255693,150.0457729018,870.4952891519,459.1398279381,1448.8424511385,421.6704026806,184.7722390903,1381.9189556555,1382.8686887007,529.9300402352,3.1555582047,-0.0669920145,0.8988818138,0.5258054801,0.9993132153,2.609530662,1.5259911122,2.4515092883,1.7711153318,0.9828804167,0.9144168729,0.6167893275,23.8992766165,2.9007657874,0.52416914,0.25011875,0.0145841156,2.910929454,0.9492677593,29.689147317,0.5566190112,17.430014061,363.5932944776,1.5634569466,2.0656198853,2.910929454,0.6168167064,0.3746124783,0.7836669736,0.455181744,-1,0.0122746474,-0.0883891736,0.0186750228,-0.0290438514,0.0114110144,-0.0121942965,0.0057199704,-0.007413202,0.0045134273,0,0.0080772748,-0.0036598815,0.0028588664,-0.0025745459,-0.0011445815,-0.0013554029,0.0011489646,-0.0012129141,0.0005891395,0,0.0078025702,0.0020386442,-0.0001894602,-0.0029262764,-0.0014326218,-0.0002731693,0.0009079461,0.001310001,-5.29871e-05,0.4216669695,0.100306698,0.0260235745,0.0117689853,0.0027876732,0.0006024206,0.0027628388,0.0011996767,0.0027683477,-0.0002255059,0.1777024466,0.45118776914299
E12,2071,1,908.0647223994,584.0265143235,669507,688544,3771.1100987169,495.5367141859,304.9303522852,780.0140674504,136.8632726241,991.0734283718,609.8607045704,1560.0281349007,453.21640129,242.6465148452,1472.001358695,1472.8729138023,713.7971370691,2.558007301,-0.0268035122,0.8446063842,0.5915978163,0.9994082618,2.0634334845,1.5703084047,2.5618930828,1.7245903639,0.9723518032,0.9072082976,0.5153708576,21.241408046,3.6206697727,0.5901583797,0.3487015625,0.0133863528,3.6169805468,0.9324694641,27.7803334919,0.5288327475,20.6734205994,468.9085974033,1.5578708039,2.1018300655,3.6169805468,0.6537497437,0.3387678607,0.7587338673,0.4800632298,-1,0.0151963523,-0.0796267014,0.0263714942,-0.0253331029,0.0108074669,-0.0142915059,0.0068813787,-0.0079525573,0.0036342999,0,-0.0032482283,-0.0044199381,0.005894254,-0.0039102764,0.002959313,-0.0019533791,0.0016407067,-0.0009750289,0.0011724982,0,-0.016423899,0.0011734813,-0.0086522759,-0.0016872022,0.0007676126,0.0005630121,-0.000600268,0.0002381257,-0.0010241528,0.5177488206,0.1135297108,0.0056070608,0.0021294762,0.0022890646,-0.001647286,0.0036217518,0.0001054221,0.0023570086,-0.0013094261,0.1974601802,0.446096904139912
E12,2072,1,913.6824755292,599.1086574314,597296,611571.5,3536.4065632732,452.5720012334,321.7658943829,677.2867131339,97.4349184971,905.1440024669,643.5317887657,1354.5734262677,390.5794450115,248.5146138779,1254.7549561568,1254.5221330128,721.9023355469,2.1049052276,-0.1146554202,0.7714651212,0.6001711214,1.0001855871,1.7378003523,1.5162372723,2.8184041401,1.7892950728,0.9766576762,0.8572917448,0.4245599049,20.937979462,4.6448645744,0.5986623939,0.3110916667,0.0140107938,3.1493717993,0.9535544933,34.9039449232,0.5548859111,18.1834833524,407.984665573,1.5847406988,2.0926383133,3.1493717993,0.6253534504,0.380292248,0.7910040097,0.4709267416,-1,0.0142697268,-0.0743159769,0.0387689449,-0.0246825699,0.0115621155,-0.0108726209,0.007652481,-0.0101358827,0.0052705964,0,0.0258872049,0.0058687538,0.0064688305,0.007203208,0.000811096,0.0056681414,0.0011194568,-0.0013109961,-0.0008571154,0,0.0328616474,0.0201979239,0.005770397,0.0036675748,0.0051510981,-0.0010955064,0.0007292145,-0.0006860908,-0.002340708,0.6245557688,0.0992157413,-0.00148013,0.0061366669,0.0041255784,0.0037490944,0.0046531521,0.0034936857,0.001685244,-0.0012108312,0.4540188096,0.350692119150304
E12,2073,1,930.0275284134,494.3349402936,568760,578228,3527.6643558619,461.1689532132,259.2836101003,745.9192484642,145.2059965299,922.3379064264,518.5672202005,1491.8384969285,434.219548366,212.6220084949,1420.1271069873,1420.547905629,615.0762697756,2.8768468943,0.0235108252,0.8719107915,0.5743338266,0.9997037772,2.3095475723,1.5362284739,2.4840483211,1.7329644629,0.9836258362,0.9171333115,0.5670147643,21.8799068282,3.1759635568,0.5727787347,0.2962291667,0.020675644,3.1496245388,0.9549870423,35.9857541331,0.5701268955,17.7769656919,400.3389355632,1.5428798363,2.0227864028,3.1496245388,0.6260462105,0.384918421,0.7865955836,0.5180894824,1,-0.0150321798,0.0841649692,-0.0180138655,0.0265981314,-0.0133895655,0.0134066418,-0.0073829375,0.0080844828,-0.0038119334,0,-0.0072338792,-0.0030030276,-0.0020110215,0.0001075153,0.0011068331,-0.0011633543,-0.000966241,-0.0012078734,0.0014154489,0,-0.0114220339,0.0043294816,-0.0048067044,0.0046251429,-6.16978e-05,-0.000439613,-0.0021387697,0.00076263,-0.0002186668,-0.4702293028,-0.1069341479,-0.0276929314,-0.0100850252,0.0020050412,-0.0017838253,-0.0017136379,0.0025751673,-0.002596864,0.0026612263,0.1482033367,0.343689781278571
